MONTOAPROBADO;CALIFICACION_TOTAL;INGRESONETOCLIENTE;TUVOMORA
523529;755;55000;1
524272;598;35000;1
524272;603;68550;0
524272;616;64700;0
524272;637;0;0
524272;637;0;1
524272;639;60000;0
524272;645;0;0
524272;646;102600;1
524272;648;25200;0
524272;649;0;0
524272;650;0;0
524272;651;0;0
524272;651;69500;1
524272;655;0;1
524272;656;0;0
524272;657;0;0
524272;658;0;0
524272;658;43000;1
524272;660;0;0
524272;660;53000;1
524272;661;0;0
524272;661;0;1
524272;663;0;0
524272;663;0;1
524272;671;64700;0
524272;672;0;0
524272;672;77500;1
524272;673;0;0
524272;673;0;1
524272;674;450500;1
524272;675;-5000;0
524272;681;0;0
524272;682;0;0
524272;683;0;0
524272;686;0;0
524272;687;0;0
524272;687;0;1
524272;688;0;0
524272;689;0;0
524272;690;172000;1
524272;692;-5000;0
524272;692;41000;1
524272;694;50000;0
524272;698;50000;0
524272;698;-51000;1
524272;698;129000;1
524272;699;-5000;0
524272;699;41000;1
524272;704;0;1
524272;706;0;0
524272;707;0;0
524272;707;0;1
524272;707;53000;1
524272;725;72600;1
524272;727;0;0
524272;729;-42800;0
524272;742;83000;1
524272;759;22000;1
524272;763;49000;1
524272;794;129000;1
524369;580;0;0
524500;686;118000;0
524510;662;46000;1
524510;687;140000;1
524510;695;42000;1
524510;701;77000;1
524510;701;105400;1
524510;705;69000;1
524510;707;70000;1
524510;732;54500;1
524510;733;121500;1
524510;747;115000;0
524510;763;3000000;0
524510;779;4041500;1
524510;786;69000;1
524510;807;837000;1
524510;832;4041500;1
524510;849;3000000;0
524854;668;27000;1
524854;690;27000;1
525000;707;56400;1
525000;740;49000;1
525000;742;56400;1
525000;763;47000;1
525000;768;110000;1
525000;792;-61800;1
525049;655;0;1
525049;662;31800;1
525049;703;0;1
525049;707;0;0
525049;711;0;1
525049;725;0;0
525098;849;35300;0
525243;671;59100;1
525243;681;0;0
525243;693;40200;1
525243;713;40200;1
525243;756;59100;1
525490;727;310000;1
526100;714;63800;1
526699;659;61500;1
526699;699;0;1
526699;701;0;1
526829;817;420000;0
527000;781;50000;1
527700;782;42500;1
528155;673;140700;1
528155;679;140700;1
528155;691;921000;1
529000;698;119000;1
529029;742;60990;1
529126;637;47800;1
529126;651;90000;0
529126;654;16000;1
529126;674;47800;1
529126;677;35000;1
529126;685;50000;1
529126;711;35000;1
529412;680;30000;1
529412;690;44900;1
529412;712;44900;1
529412;712;28000;1
529412;712;30000;1
529412;712;65000;1
529412;714;154000;0
529412;717;62800;0
529412;751;98000;1
529412;768;28000;1
529412;768;65000;1
529412;769;-32000;1
529412;771;-32000;1
529412;792;35700;1
529756;690;-11000;1
530000;273;47000;0
530000;601;50000;1
530000;634;0;0
530000;646;95000;1
530000;651;0;1
530000;659;68000;0
530000;669;0;1
530000;682;9000;1
530000;683;315000;1
530000;684;0;1
530000;687;0;1
530000;693;20000;1
530000;694;28000;1
530000;699;0;1
530000;703;315000;1
530000;713;0;1
530000;719;28000;1
530000;745;20000;1
530000;755;1365700;1
530000;784;50500;1
530000;802;1365700;1
530000;873;50500;1
530097;627;43000;1
530097;637;43000;1
530097;650;0;1
530097;672;0;1
530097;673;0;1
530097;686;29500;1
530097;687;68000;1
530097;693;0;1
530097;698;321000;1
530097;702;67300;1
530097;707;0;1
530097;711;68000;1
530097;719;29500;1
530097;731;0;1
530097;788;321000;1
530100;734;-103400;1
530194;629;55600;0
530194;650;55600;0
530583;662;18500;1
530583;679;0;1
530583;680;0;0
530583;687;0;0
530583;688;0;1
530583;693;0;1
530583;700;0;0
530583;701;0;1
530583;703;0;1
530583;724;0;0
530777;697;38000;1
531068;715;0;1
531068;717;0;1
531068;721;0;1
531100;769;110000;1
531373;785;1376910;1
531500;767;55000;1
531553;687;0;0
531553;701;0;0
531863;676;60500;1
531863;737;12300;1
532039;666;10000;1
532647;789;80000;1
532647;805;80000;1
533000;703;-40800;1
533000;748;84960;1
533333;754;34000;1
533333;818;34000;1
533529;715;173000;1
533922;813;1195000;1
533981;587;-10000;0
533981;589;0;1
533981;592;0;1
533981;595;0;1
533981;596;0;0
533981;598;0;0
533981;598;0;1
533981;599;0;0
533981;604;0;0
533981;604;0;1
533981;607;0;1
533981;607;40000;0
533981;607;47670;1
533981;613;0;1
533981;616;36000;1
533981;619;0;0
533981;619;0;1
533981;623;0;1
533981;625;0;0
533981;628;0;1
533981;630;-20000;1
533981;631;0;0
533981;631;33100;1
533981;633;-20000;0
533981;634;0;1
533981;636;-32000;1
533981;637;0;0
533981;637;0;1
533981;637;48500;1
533981;637;49500;1
533981;637;52000;1
533981;638;0;1
533981;641;50800;1
533981;642;-20000;1
533981;642;36000;1
533981;644;0;1
533981;647;0;1
533981;648;25000;1
533981;649;0;1
533981;651;41000;1
533981;653;97900;0
533981;654;0;1
533981;655;0;1
533981;656;0;1
533981;657;26800;1
533981;658;60000;1
533981;659;0;1
533981;660;0;0
533981;660;172000;1
533981;660;24000;1
533981;661;-40000;0
533981;662;16500;0
533981;662;0;1
533981;663;0;1
533981;663;48500;1
533981;664;0;1
533981;666;0;0
533981;666;0;1
533981;666;36000;1
533981;668;41000;1
533981;668;49500;1
533981;668;97900;0
533981;669;0;0
533981;670;0;1
533981;671;60000;0
533981;672;0;1
533981;672;272300;1
533981;673;0;0
533981;673;0;1
533981;674;0;0
533981;674;184000;0
533981;675;-18000;1
533981;676;9000;0
533981;676;0;1
533981;679;-26000;1
533981;679;115300;0
533981;680;0;0
533981;680;0;1
533981;681;0;0
533981;681;100000;1
533981;682;0;0
533981;682;-10000;1
533981;684;0;0
533981;684;0;1
533981;684;52800;1
533981;686;0;0
533981;686;0;1
533981;686;60000;1
533981;686;240000;1
533981;687;0;1
533981;688;100000;1
533981;689;8000;0
533981;691;0;1
533981;692;0;0
533981;693;0;0
533981;693;0;1
533981;693;-37100;1
533981;693;64000;1
533981;694;0;0
533981;694;35000;1
533981;697;90000;1
533981;698;0;1
533981;698;8000;0
533981;699;149000;1
533981;700;0;1
533981;701;35000;1
533981;704;0;1
533981;706;0;0
533981;707;0;1
533981;707;100000;1
533981;710;0;1
533981;711;0;1
533981;713;64000;1
533981;714;0;0
533981;717;0;1
533981;718;108000;1
533981;719;100000;1
533981;725;0;1
533981;729;36000;1
533981;731;16500;0
533981;737;45400;1
533981;738;90000;1
533981;747;-6000;1
533981;765;0;1
533981;768;52800;1
533981;769;0;1
533981;775;41000;1
533981;782;8000;0
533981;782;100000;1
533981;788;-37100;1
533981;799;41000;1
533981;810;90000;1
534020;699;0;1
534314;661;60000;0
534314;674;48000;1
534314;690;45000;1
534314;693;45000;1
534314;708;28000;0
534314;719;68600;1
534314;725;45000;1
534314;737;66000;1
534314;797;50000;1
534314;813;42400;1
535000;336;380000;1
535000;717;10700;1
535000;763;50000;1
535000;763;40000;1
535000;765;50000;1
535000;765;40000;1
535000;775;10700;1
535000;782;340000;1
535294;722;61000;1
535294;724;53000;1
535294;767;55000;1
535294;850;55000;1
536000;854;100000;1
536585;670;52000;1
536585;676;23000;1
536585;738;-41000;1
536585;793;13000;1
537255;693;21000;0
537255;738;100000;1
537379;667;-35000;0
538000;637;-1000;1
538000;670;-1000;1
538000;675;-1000;1
538039;705;43000;1
538700;693;0;1
538700;757;0;1
538726;729;30000;1
538726;842;30000;1
538835;645;0;0
538835;700;52000;1
538835;704;52000;1
538835;736;29200;1
539000;703;1424500;1
539216;672;-53500;1
539216;675;68000;0
539216;682;52700;1
539216;685;-40000;1
539216;686;106000;1
539216;687;40000;1
539216;689;40000;1
539216;693;22000;1
539216;693;48000;1
539216;694;237000;1
539216;705;50000;1
539216;705;22000;1
539216;706;56400;1
539216;717;53000;0
539216;721;53000;0
539216;725;37000;1
539216;731;43000;0
539216;732;67000;1
539216;737;37400;1
539216;738;71000;0
539216;739;64000;1
539216;742;60000;1
539216;751;30000;1
539216;754;65200;0
539216;758;37000;1
539216;762;65200;0
539216;766;30000;1
539216;772;-10000;1
539216;773;29200;1
539216;780;1165800;1
539216;781;106000;1
539216;786;100000;1
539216;792;53000;1
539216;792;68000;0
539216;793;890000;1
539216;801;25000;1
539216;803;4242000;1
539216;804;43000;0
539216;815;1200000;1
539216;819;1200000;1
539216;826;53000;1
539216;883;60000;1
539900;750;30000;1
540000;238;63000;1
540000;569;5000;0
540000;575;35000;0
540000;581;27800;0
540000;583;0;0
540000;587;0;0
540000;595;43000;0
540000;598;140000;1
540000;621;18236;1
540000;622;40000;1
540000;631;0;0
540000;658;46900;0
540000;669;63000;0
540000;673;183000;0
540000;679;1325300;1
540000;693;0;1
540000;699;0;1
540000;716;32000;1
540000;726;27000;0
540000;769;0;1
540000;782;36000;1
540000;819;60000;1
540000;842;60000;1
540196;691;48700;1
540196;716;-43000;1
540196;736;19000;1
540777;623;0;1
540777;637;44553;1
540777;639;44553;1
541942;667;30000;1
542157;688;60000;1
542157;692;60000;1
542157;718;17500;1
542157;800;50000;1
542157;824;50000;1
542500;726;70000;1
543500;730;-57000;1
543689;670;59000;1
543689;672;0;0
543689;709;-28800;0
543689;739;48462;1
545000;691;-38000;1
545000;705;21000;1
545000;732;55000;1
545000;738;200000;1
545000;774;-21000;1
545340;715;160000;0
546000;326;150000;1
546000;722;688000;1
547059;782;2724000;1
547059;891;2724000;1
547500;677;30000;1
547500;719;30000;1
549020;685;66000;1
549020;689;89000;1
549020;692;66000;1
549020;693;89000;1
549020;787;52500;0
549020;798;65000;1
549020;800;89000;1
549020;802;-147000;1
549020;828;-51700;1
549020;838;-51700;1
549020;863;-147000;1
549515;651;0;0
549515;657;0;0
549515;663;0;0
550000;232;32000;1
550000;260;0;0
550000;260;32000;1
550000;291;0;0
550000;322;35000;1
550000;325;33000;1
550000;340;111000;1
550000;349;111000;1
550000;391;72000;1
550000;607;0;0
550000;613;50900;1
550000;619;47408;1
550000;633;60000;1
550000;637;0;1
550000;639;60000;1
550000;641;61000;0
550000;643;39000;1
550000;649;85000;1
550000;653;35500;1
550000;657;74000;1
550000;661;0;1
550000;661;43000;0
550000;661;39000;1
550000;662;79600;1
550000;663;0;1
550000;673;76000;1
550000;681;23000;1
550000;682;0;1
550000;683;-14800;1
550000;686;51000;1
550000;687;151000;1
550000;687;76000;1
550000;688;264500;1
550000;692;0;1
550000;698;39500;1
550000;706;50900;1
550000;710;33000;1
550000;712;201600;1
550000;712;99500;1
550000;713;63000;1
550000;717;35500;1
550000;717;134000;0
550000;718;39500;1
550000;720;-53900;1
550000;723;96500;1
550000;724;62500;1
550000;725;60000;1
550000;727;60300;1
550000;729;-74500;1
550000;730;24500;1
550000;732;255000;1
550000;735;50000;1
550000;735;48200;1
550000;736;-53900;1
550000;736;107000;1
550000;737;90000;1
550000;754;178000;1
550000;760;-14800;1
550000;761;16000;1
550000;763;178000;1
550000;774;94550;1
550000;783;-900;1
550000;795;90000;1
550000;868;1365000;1
550291;756;42500;0
550291;761;42500;0
550500;709;40000;1
550500;718;40000;1
550500;789;40000;1
550971;686;48700;1
551961;684;-62000;1
551961;705;-62000;0
552000;308;123300;1
552000;376;123300;1
552000;382;123300;1
552000;748;50000;1
552000;751;50000;1
552000;768;50000;1
553000;733;-42800;1
553000;769;80000;1
553000;805;80000;1
553010;661;50000;1
553010;669;50000;1
553398;613;0;0
553398;637;0;0
553398;637;127500;0
553398;657;0;0
553398;668;0;1
553398;669;0;0
553398;673;0;0
553398;676;127500;0
553398;686;0;1
553398;691;6000;1
553398;693;0;1
553398;701;0;1
553398;715;200000;1
553398;738;-59000;0
555000;703;60000;1
555000;717;-29000;1
555000;767;-29000;1
556311;633;48400;1
556311;690;48400;1
556893;711;30000;1
556893;767;30000;1
558000;835;-3500;1
559000;683;-48000;1
559000;739;-48000;1
559223;693;0;1
559223;763;0;1
559804;681;56600;0
560000;251;30000;1
560000;301;30000;1
560000;619;72600;1
560000;651;0;1
560000;657;0;1
560000;660;110000;0
560000;684;0;1
560000;710;24000;1
560000;745;45000;1
560000;761;85000;1
560000;830;45000;1
561300;740;75000;1
562300;691;20000;1
562500;730;22000;1
562500;738;22000;1
562524;630;77000;1
562718;686;-14200;0
562800;724;111000;1
563000;703;79000;1
563000;736;30000;1
563000;742;79000;1
563000;775;-70620;1
563000;777;-70620;1
563107;628;0;0
563107;637;0;1
563107;638;-25000;0
563107;638;0;1
563107;642;83000;0
563107;678;136000;1
563107;689;0;1
563107;692;-15000;0
563107;713;-15000;0
563107;766;136000;1
563107;782;0;1
564000;697;18000;1
564000;734;18000;1
564000;746;18000;1
565000;740;107700;1
565049;683;0;1
565049;692;0;1
566000;690;120000;1
566000;696;120000;1
566000;727;120000;1
566019;665;-53000;0
566019;709;-53000;1
566200;331;15000;0
566200;808;114000;1
567100;702;-124900;1
567100;706;-124900;1
568500;691;25500;1
568500;701;76200;1
568500;702;25500;1
570000;677;-3500;1
570000;693;0;1
570000;702;55000;0
570000;713;0;1
570000;722;55000;0
570000;722;37700;1
570000;757;37700;1
572816;575;0;0
572816;617;35000;0
572816;628;-32900;1
572816;633;70600;0
572816;643;0;0
572816;648;-8000;0
572816;651;0;0
572816;654;0;0
572816;657;47500;1
572816;662;60000;0
572816;670;70600;0
572816;675;31000;0
572816;686;0;0
572816;687;24500;1
572816;697;0;0
572816;699;298000;0
572816;702;-8000;0
572816;706;0;0
572816;706;24500;1
572816;715;0;0
572816;715;298000;0
572816;741;120000;0
572816;742;0;0
572816;757;120000;0
572816;777;0;0
573495;748;46050;1
573600;313;66000;1
574000;693;0;1
574000;737;0;1
574272;711;-35000;1
574427;328;15100;1
574427;386;15100;1
575000;334;168000;1
575000;366;168000;1
577000;777;40000;1
577000;798;40000;1
577100;806;230000;1
577100;814;230000;1
577961;663;30400;0
577961;669;30400;0
578431;767;75700;1
579000;676;120000;1
580000;743;35000;1
580000;763;70000;1
580097;706;0;1
580097;724;0;1
581000;683;-314344;1
581000;689;9500;1
581000;709;-314344;1
581000;733;9500;1
581748;718;-24800;1
582524;578;57703;1
582524;595;0;0
582524;595;40000;1
582524;596;42700;1
582524;599;0;1
582524;607;0;0
582524;607;0;1
582524;611;0;0
582524;619;0;0
582524;619;0;1
582524;619;45500;0
582524;622;48800;1
582524;623;195200;1
582524;625;40300;0
582524;627;0;0
582524;631;0;1
582524;633;0;1
582524;633;37000;0
582524;637;400;1
582524;637;67000;1
582524;638;34500;0
582524;638;41500;1
582524;639;0;0
582524;639;0;1
582524;641;150000;0
582524;645;400;1
582524;647;0;1
582524;648;57450;1
582524;650;0;1
582524;651;43000;0
582524;651;57450;1
582524;654;0;1
582524;654;16500;1
582524;655;100000;1
582524;657;0;0
582524;657;0;1
582524;657;50000;1
582524;658;52500;1
582524;661;0;0
582524;662;0;0
582524;663;0;1
582524;666;0;1
582524;666;43000;0
582524;666;82000;1
582524;667;4759300;1
582524;668;67000;1
582524;668;36400;0
582524;669;0;1
582524;670;0;1
582524;672;150000;1
582524;673;0;1
582524;674;2416000;1
582524;675;-13000;1
582524;675;50000;1
582524;676;37000;0
582524;679;-35800;1
582524;680;43000;1
582524;681;50000;1
582524;682;90000;1
582524;683;-40000;0
582524;683;2416000;1
582524;686;0;0
582524;686;0;1
582524;687;250000;1
582524;688;0;1
582524;689;15000;1
582524;691;0;1
582524;691;47200;1
582524;693;0;0
582524;693;0;1
582524;693;27000;0
582524;693;135000;1
582524;695;0;1
582524;696;15800;1
582524;697;-5000;1
582524;699;0;1
582524;700;0;0
582524;700;46520;1
582524;701;0;1
582524;703;17000;1
582524;705;-35800;1
582524;706;0;0
582524;710;401000;1
582524;711;0;1
582524;711;-35800;1
582524;711;41500;1
582524;713;0;0
582524;713;27000;0
582524;715;0;1
582524;717;-5000;1
582524;717;60000;1
582524;718;0;1
582524;718;51500;1
582524;720;42000;1
582524;722;38000;1
582524;725;34500;0
582524;729;54000;0
582524;734;45000;1
582524;735;-33000;1
582524;735;135000;0
582524;736;49200;0
582524;754;60000;1
582524;757;262000;1
582524;764;17000;1
582524;770;17000;1
582524;792;82000;1
583600;698;85000;1
583600;708;85000;1
584000;707;18000;1
584000;768;18000;1
584000;800;18000;1
585000;303;35000;1
585000;706;-47000;1
585000;714;-47000;1
585000;828;11800;1
585000;836;11800;1
585100;707;45700;1
585100;763;45700;1
585366;656;39000;1
585366;678;-21300;1
585366;686;40000;1
585366;706;-31800;0
586408;680;50800;0
586500;756;36100;1
586500;767;36100;1
586500;830;168000;1
586500;891;168000;1
587000;781;56300;1
587000;823;56300;1
587379;652;57500;1
587600;725;-51800;1
587600;849;-51800;1
588235;668;81000;1
588235;668;324000;1
588235;675;124000;1
588235;681;34400;1
588235;683;-20000;0
588235;684;57000;1
588235;689;-40000;1
588235;691;-20000;0
588235;697;34400;1
588235;722;-20000;0
588235;768;47000;1
588235;773;61000;1
588235;780;61000;1
588235;782;334500;1
588235;788;47000;1
589000;719;1719000;0
590000;677;-10000;1
590000;691;-10000;1
590196;743;83000;1
590196;838;83000;1
590291;633;0;0
590291;637;0;0
590291;641;0;0
590291;655;0;0
590291;660;0;0
590291;672;0;0
590291;679;0;0
590291;687;19900;0
590291;693;0;0
590291;695;33000;1
590291;705;33000;1
590291;709;0;0
590291;719;51300;0
590291;723;0;0
590291;771;19900;0
591262;662;100000;1
592000;663;30000;1
592233;640;23000;1
592233;648;23000;1
592233;663;54400;1
592233;683;177500;1
592233;697;73000;1
592233;701;177500;1
592233;705;70000;1
592233;706;178000;1
592233;720;55000;0
592233;771;108000;1
594000;260;15000;0
594175;637;65000;1
594175;637;40000;1
594175;637;33000;1
594175;642;38700;0
594175;643;50500;1
594175;648;38700;0
594175;657;65000;1
594175;657;40000;1
594175;659;59800;1
594175;666;59800;1
594175;688;53000;0
594175;700;67500;1
594175;711;50500;1
594175;716;67500;1
594175;731;-32800;1
594175;739;53000;0
594175;751;25500;1
595000;645;230000;0
595000;731;53600;1
595000;780;53600;1
595000;788;-18000;1
595000;850;-18000;1
595588;786;1493500;0
596000;788;23800;1
596000;796;23800;1
597073;732;142250;1
597087;663;61500;1
597087;695;22500;0
597087;794;22500;0
598000;645;230000;0
598039;687;29000;1
598039;721;128100;1
598039;752;29000;1
598039;798;-26200;1
